TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevices(IP),ConnectedDevices(MAC),AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
4,9.933333333,9.933333333,0.066666667,0.066666667,967.5666667,967.5666667,1,1,3.246868009,2,0,0,0,870,870,27915,0,135,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,885,885,27945,0,15,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,900,900,27975,0,30,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,915,915,28005,0,45,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,930,930,28035,0,60,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,945,945,28065,0,75,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,960,960,28095,0,90,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,975,975,28125,0,105,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,990,990,28155,0,120,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1005,1005,28185,0,135,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1020,1020,28215,0,150,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1035,1035,28245,0,165,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1050,1050,28275,0,180,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1065,1065,28305,0,195,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1080,1080,28335,0,210,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1095,1095,28365,0,225,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1110,1110,28395,0,240,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1125,1125,28425,0,255,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1140,1140,28455,0,270,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1155,1155,28485,0,285,0
4,10.03333333,10.03333333,0.066666667,0.066666667,973.5666667,973.5666667,1,1,3.234440753,2,0,0,0,1170,1170,28515,0,300,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1185,1185,28545,0,15,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1200,1200,28575,0,30,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1215,1215,28605,0,45,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1230,1230,28635,0,60,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1245,1245,28665,0,75,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1260,1260,28695,0,90,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1275,1275,28725,0,105,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1290,1290,28755,0,120,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1305,1305,28785,0,135,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1320,1320,28815,0,150,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1335,1335,28845,0,165,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1350,1350,28875,0,180,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1365,1365,28905,0,195,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1380,1380,28935,0,210,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1395,1395,28965,0,225,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1410,1410,28995,0,240,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1425,1425,29025,0,255,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1440,1440,29055,0,270,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1455,1455,29085,0,285,0
4,10.13333333,10.13333333,0.066666667,0.066666667,979.5666667,979.5666667,1,1,3.222258772,2,0,0,0,1470,1470,29115,0,300,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1485,1485,29145,0,15,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1500,1500,29175,0,30,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1515,1515,29205,0,45,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1530,1530,29235,0,60,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1545,1545,29265,0,75,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1560,1560,29295,0,90,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1575,1575,29325,0,105,0
4,10.23333333,10.23333333,0.066666667,0.066666667,985.5666667,985.5666667,1,1,3.210314875,2,0,0,0,1590,1590,29355,0,120,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1605,1605,29385,0,15,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1620,1620,29415,0,30,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1635,1635,29445,0,45,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1650,1650,29475,0,60,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1665,1665,29505,0,75,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1680,1680,29535,0,90,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1695,1695,29565,0,105,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1710,1710,29595,0,120,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1725,1725,29625,0,135,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1740,1740,29655,0,150,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1755,1755,29685,0,165,0
4,10.33333333,10.33333333,0.066666667,0.066666667,992.5666667,992.5666667,1,1,3.201827957,2,0,0,0,1770,1770,29715,0,180,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1785,1785,29745,0,15,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1800,1800,29775,0,30,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1815,1815,29805,0,45,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1830,1830,29835,0,60,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1845,1845,29865,0,75,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1860,1860,29895,0,90,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1875,1875,29925,0,105,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1890,1890,29955,0,120,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1905,1905,29985,0,135,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1920,1920,30015,0,150,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1935,1935,30045,0,165,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1950,1950,30075,0,180,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1965,1965,30105,0,195,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1980,1980,30135,0,210,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,1995,1995,30165,0,225,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,2010,2010,30195,0,240,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,2025,2025,30225,0,255,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,2040,2040,30255,0,270,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,2055,2055,30285,0,285,0
4,10.43333333,10.43333333,0.066666667,0.066666667,998.5666667,998.5666667,1,1,3.190308839,2,0,0,0,2070,2070,30315,0,300,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2085,2085,30345,0,15,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2100,2100,30375,0,30,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2115,2115,30405,0,45,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2130,2130,30435,0,60,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2145,2145,30465,0,75,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2160,2160,30495,0,90,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2175,2175,30525,0,105,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2190,2190,30555,0,120,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2205,2205,30585,0,135,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2220,2220,30615,0,150,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2235,2235,30645,0,165,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2250,2250,30675,0,180,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2265,2265,30705,0,195,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2280,2280,30735,0,210,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2295,2295,30765,0,225,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2310,2310,30795,0,240,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2325,2325,30825,0,255,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2340,2340,30855,0,270,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2355,2355,30885,0,285,0
4,10.53333333,10.53333333,0.066666667,0.066666667,1004.566667,1004.566667,1,1,3.179008439,2,0,0,0,2370,2370,30915,0,300,0
4,10.63333333,10.63333333,0.066666667,0.066666667,1010.566667,1010.566667,1,1,3.167920585,2,0,0,0,2385,2385,30945,0,15,0
4,10.63333333,10.63333333,0.066666667,0.066666667,1010.566667,1010.566667,1,1,3.167920585,2,0,0,0,2400,2400,30975,0,30,0
4,10.63333333,10.63333333,0.066666667,0.066666667,1010.566667,1010.566667,1,1,3.167920585,2,0,0,0,2415,2415,31005,0,45,0
4,10.63333333,10.63333333,0.066666667,0.066666667,1010.566667,1010.566667,1,1,3.167920585,2,0,0,0,2430,2430,31035,0,60,0
4,10.63333333,10.63333333,0.066666667,0.066666667,1010.566667,1010.566667,1,1,3.167920585,2,0,0,0,2445,2445,31065,0,75,0
4,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,2460,2460,31095,0,15,0
4,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,2475,2475,31125,0,30,0
4,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,2490,2490,31155,0,45,0
4,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,2505,2505,31185,0,60,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,2520,2520,31215,0,75,0
5,11.63333333,11.63333333,0.1,0.1,1346.533333,1346.533333,1,1,3.8582617,3,0,1,0,0,2535,327830,0,15,0
5,11.63333333,11.63333333,0.1,0.1,1346.533333,1346.533333,1,1,3.8582617,3,0,0,0,15,2550,327860,0,30,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,30,2565,460515,0,15,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,45,2580,31335,0,30,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,60,2595,31365,0,45,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,75,2610,31395,0,60,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,90,2625,31425,0,75,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,105,2640,31455,0,90,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,120,2655,31485,0,105,0
5,10.73333333,10.73333333,0.066666667,0.066666667,1017.566667,1017.566667,1,1,3.160144928,2,0,0,0,135,2670,31515,0,120,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,150,2685,31545,0,15,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,165,2700,31575,0,30,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,180,2715,31605,0,45,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,195,2730,31635,0,60,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,210,2745,31665,0,75,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,225,2760,31695,0,90,0
5,10.83333333,5.416666667,0.133333333,0.066666667,812,1624,2,1,4.996923077,6,0.166666667,4,0,0,2775,10595,0,15,0
5,10.83333333,5.416666667,0.133333333,0.066666667,812,1624,2,1,4.996923077,6,0.166666667,0,0,15,2790,10625,0,30,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,2,1,3.149435897,2,0.5,0,0,270,2805,30,0,15,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,2,1,3.149435897,2,0.5,0,0,285,2820,31815,0,30,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,2,1,3.149435897,2,0,0,0,300,2835,31845,0,45,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,2,1,3.149435897,2,0,0,0,315,2850,31875,0,60,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,330,2865,31905,0,75,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,345,2880,31935,0,90,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,360,2895,31965,0,105,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,375,2910,31995,0,120,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,390,2925,32025,0,135,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,405,2940,32055,0,150,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,420,2955,32085,0,165,0
5,10.83333333,10.83333333,0.066666667,0.066666667,1023.566667,1023.566667,1,1,3.149435897,2,0,0,0,435,2970,32115,0,180,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,450,2985,32145,0,15,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,465,3000,32175,0,30,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,480,3015,32205,0,45,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,495,3030,32235,0,60,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,510,3045,32265,0,75,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,525,3060,32295,0,90,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,540,3075,32325,0,105,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,555,3090,32355,0,120,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,570,3105,32385,0,135,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,585,3120,32415,0,150,0
5,10.93333333,10.93333333,0.066666667,0.066666667,1029.566667,1029.566667,1,1,3.138922764,2,0,0,0,600,3135,32445,0,165,0
5,16.36666667,16.36666667,0.3,0.3,3374.9,3374.9,1,1,6.873523422,9,0,4,3,0,0,10845,30,15,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,15,15,10875,15,15,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,30,30,10905,0,30,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,45,45,10935,0,45,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,60,60,10965,0,60,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,75,75,10995,0,75,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,90,90,11025,0,90,0
5,13.6,13.6,0.2,0.2,1986.333333,1986.333333,1,1,4.868464052,6,0,0,0,105,105,11055,0,105,0
5,15.16666667,15.16666667,0.233333333,0.233333333,2583.666667,2583.666667,1,1,5.678388278,7,0.285714286,5,0,0,120,120,0,15,0
5,15.16666667,15.16666667,0.233333333,0.233333333,2583.666667,2583.666667,1,1,5.678388278,7,0.285714286,0,0,15,135,9398.571429,0,30,0
5,13.56666667,13.56666667,0.166666667,0.166666667,2100.633333,2100.633333,1,1,5.161261261,5,0.4,0,0,30,150,30,0,15,0
5,13.56666667,13.56666667,0.166666667,0.166666667,2100.633333,2100.633333,1,1,5.161261261,5,0.4,0,0,45,165,13194,0,30,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,60,180,60,0,15,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,75,195,32865,0,30,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,90,210,32895,0,45,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,105,225,32925,0,60,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,120,240,32955,0,75,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,135,255,32985,0,90,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,150,270,33015,0,105,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,165,285,33045,0,120,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,180,300,33075,0,135,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,195,315,33105,0,150,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,210,330,33135,0,165,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,225,345,33165,0,180,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,240,360,33195,0,195,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,255,375,33225,0,210,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,270,390,33255,0,225,0
5,11.16666667,11.16666667,0.066666667,0.066666667,1059.266667,1059.266667,1,1,3.16199005,2,0,0,0,285,405,33285,0,240,0
5,11.26666667,11.26666667,0.066666667,0.066666667,1065.266667,1065.266667,1,1,3.151676529,2,0,0,0,300,420,33315,0,15,0
5,37.66666667,37.66666667,0.733333333,0.733333333,15066.53333,15066.53333,1,1,13.33321534,22,0.545454545,6,14,0,0,8358.75,40095,15,0
5,16.1,16.1,0.3,0.3,3268.966667,3268.966667,1,1,6.768046929,9,1.333333333,0,0,15,15,8388.75,21588.46154,15,0
5,17.16666667,17.16666667,0.266666667,0.266666667,4134.766667,4134.766667,1,1,8.028673139,8,1.75,1,1,0,0,30,60,15,0
5,14.96666667,14.96666667,0.233333333,0.233333333,2768.866667,2768.866667,1,1,6.166740906,7,2,0,0,15,15,11215,15,15,0
5,13.7,13.7,0.2,0.2,2120.333333,2120.333333,1,1,5.158961882,6,0.333333333,0,0,30,30,11245,60,15,0
5,13.7,13.7,0.2,0.2,2120.333333,2120.333333,1,1,5.158961882,6,0.333333333,0,0,45,45,11275,0,30,0
5,13.7,13.7,0.2,0.2,2120.333333,2120.333333,1,1,5.158961882,6,0,0,0,60,60,11305,0,45,0
5,13.7,13.7,0.2,0.2,2120.333333,2120.333333,1,1,5.158961882,6,0,0,0,75,75,11335,0,60,0
5,11.9,11.9,0.1,0.1,1286.666667,1286.666667,1,1,3.60410831,3,0.666666667,0,0,90,90,120,0,15,0
5,11.9,11.9,0.1,0.1,1286.666667,1286.666667,1,1,3.60410831,3,0.666666667,0,0,105,105,22490,0,30,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,1.5,0,0,120,120,120,0,15,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,1.5,0,0,135,135,33675,0,30,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,0.5,0,0,150,150,33705,0,45,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,0.5,0,0,165,165,33735,0,60,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,0,0,0,180,180,33765,0,75,0
5,11.4,11.4,0.066666667,0.066666667,1100.733333,1100.733333,1,1,3.218518519,2,0,0,0,195,195,33795,0,90,0
