TimeBlock,AveragePackets,AveragePacketsperDevice,AverageConnections,AverageConnectionsperDevice,AverageThroughputperDevice,MaxThroughputperDevice,ActiveDevicesIP,ConnectedDevicesMAC,AveragePacketSize,ActiveConnections,RatioTIME_WAIT/ESTABLISHED,MaxTCPConnections,MaxUDPConnections,TimeSinceLastTCPConnection,TimeSinceLastUDPConnection,AverageTCPSessionDuration,AverageUDPSessionDuration,TimeSinceLastPacket,DeviceScreenState
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1800.0,1530.0,82412.30769230769,0.0,270.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1815.0,1545.0,82442.30769230769,0.0,285.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1830.0,1560.0,82472.30769230769,0.0,300.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1845.0,1575.0,82502.30769230769,0.0,315.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1860.0,1590.0,82532.30769230769,0.0,330.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1875.0,1605.0,82562.30769230769,0.0,345.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1890.0,1620.0,82592.30769230769,0.0,360.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1905.0,1635.0,82622.30769230769,0.0,375.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1920.0,1650.0,82652.30769230769,0.0,390.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1935.0,1665.0,82682.30769230769,0.0,405.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1950.0,1680.0,82712.30769230769,0.0,420.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1965.0,1695.0,82742.30769230769,0.0,435.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1980.0,1710.0,82772.30769230769,0.0,450.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,1995.0,1725.0,82802.30769230769,0.0,465.0,0
5,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2010.0,1740.0,82832.30769230769,0.0,480.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2025.0,1755.0,82862.30769230769,0.0,495.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2040.0,1770.0,82892.30769230769,0.0,510.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2055.0,1785.0,82922.30769230769,0.0,525.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2070.0,1800.0,82952.30769230769,0.0,540.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2085.0,1815.0,82982.30769230769,0.0,555.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2100.0,1830.0,83012.30769230769,0.0,570.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2115.0,1845.0,83042.30769230769,0.0,585.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2130.0,1860.0,83072.30769230769,0.0,600.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2145.0,1875.0,83102.30769230769,0.0,615.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2160.0,1890.0,83132.30769230769,0.0,630.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2175.0,1905.0,83162.30769230769,0.0,645.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2190.0,1920.0,83192.30769230769,0.0,660.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2205.0,1935.0,83222.30769230769,0.0,675.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2220.0,1950.0,83252.30769230769,0.0,690.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2235.0,1965.0,83282.30769230769,0.0,705.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2250.0,1980.0,83312.30769230769,0.0,720.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2265.0,1995.0,83342.30769230769,0.0,735.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2280.0,2010.0,83372.30769230769,0.0,750.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2295.0,2025.0,83402.30769230769,0.0,765.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2310.0,2040.0,83432.30769230769,0.0,780.0,0
6,23.73333333333333,4.746666666666667,0.1,0.02,1418.8733333333334,7094.366666666667,5,0,9.963998127340824,13,0.0,0,0,2325.0,2055.0,83462.30769230769,0.0,795.0,0
